Date,US_2Y,DE_2Y,Spread
2018-11-29,2.81,-0.6,3.41
2018-11-30,2.8,-0.61,3.4099999999999997
2018-12-03,2.83,-0.59,3.42
2018-12-04,2.8,-0.62,3.42
2018-12-06,2.75,-0.62,3.37
2018-12-07,2.72,-0.62,3.3400000000000003
2018-12-10,2.72,-0.59,3.31
2018-12-11,2.78,-0.57,3.3499999999999996
2018-12-12,2.77,-0.6,3.37
2018-12-13,2.75,-0.57,3.32
2018-12-14,2.73,-0.61,3.34
2018-12-17,2.7,-0.62,3.3200000000000003
2018-12-18,2.65,-0.62,3.27
2018-12-19,2.63,-0.6,3.23
2018-12-20,2.67,-0.61,3.28
2018-12-21,2.63,-0.6,3.23
2018-12-27,2.56,-0.63,3.19
2018-12-28,2.52,-0.63,3.15
2019-01-02,2.5,-0.63,3.13
2019-01-03,2.39,-0.62,3.0100000000000002
2019-01-04,2.5,-0.61,3.11
2019-01-07,2.53,-0.6,3.13
2019-01-08,2.58,-0.58,3.16
2019-01-09,2.56,-0.58,3.14
2019-01-10,2.56,-0.59,3.15
2019-01-11,2.55,-0.6,3.15
2019-01-14,2.53,-0.61,3.1399999999999997
2019-01-15,2.53,-0.61,3.1399999999999997
2019-01-16,2.55,-0.61,3.1599999999999997
2019-01-17,2.56,-0.6,3.16
2019-01-18,2.62,-0.58,3.2
2019-01-22,2.58,-0.59,3.17
2019-01-23,2.58,-0.59,3.17
2019-01-24,2.56,-0.59,3.15
2019-01-25,2.6,-0.58,3.18
2019-01-28,2.6,-0.59,3.19
2019-01-29,2.56,-0.58,3.14
2019-01-30,2.52,-0.57,3.09
2019-01-31,2.45,-0.56,3.0100000000000002
2019-02-01,2.52,-0.57,3.09
2019-02-04,2.53,-0.58,3.11
2019-02-05,2.53,-0.57,3.0999999999999996
2019-02-06,2.52,-0.57,3.09
2019-02-07,2.48,-0.56,3.04
2019-02-08,2.45,-0.58,3.0300000000000002
2019-02-11,2.48,-0.59,3.07
2019-02-12,2.5,-0.57,3.07
2019-02-13,2.53,-0.57,3.0999999999999996
2019-02-14,2.5,-0.56,3.06
2019-02-15,2.52,-0.56,3.08
2019-02-19,2.5,-0.58,3.08
2019-02-20,2.5,-0.57,3.07
2019-02-21,2.53,-0.56,3.09
2019-02-22,2.48,-0.56,3.04
2019-02-25,2.51,-0.56,3.07
2019-02-26,2.48,-0.54,3.02
2019-02-27,2.5,-0.54,3.04
2019-02-28,2.52,-0.54,3.06
2019-03-01,2.55,-0.53,3.08
2019-03-04,2.55,-0.51,3.0599999999999996
2019-03-05,2.55,-0.51,3.0599999999999996
2019-03-06,2.52,-0.51,3.0300000000000002
2019-03-07,2.47,-0.52,2.99
2019-03-08,2.45,-0.55,3.0
2019-03-11,2.47,-0.54,3.0100000000000002
2019-03-12,2.45,-0.54,2.99
2019-03-13,2.45,-0.55,3.0
2019-03-14,2.46,-0.55,3.01
2019-03-15,2.43,-0.55,2.9800000000000004
2019-03-18,2.45,-0.54,2.99
2019-03-19,2.46,-0.54,3.0
2019-03-20,2.4,-0.53,2.9299999999999997
2019-03-21,2.41,-0.54,2.95
2019-03-22,2.31,-0.56,2.87
2019-03-25,2.26,-0.57,2.8299999999999996
2019-03-26,2.24,-0.57,2.81
2019-03-27,2.22,-0.58,2.8000000000000003
2019-03-28,2.23,-0.59,2.82
2019-03-29,2.27,-0.61,2.88
2019-04-01,2.33,-0.61,2.94
2019-04-02,2.3,-0.61,2.9099999999999997
2019-04-03,2.33,-0.6,2.93
2019-04-04,2.33,-0.59,2.92
2019-04-05,2.35,-0.58,2.93
2019-04-08,2.36,-0.58,2.94
2019-04-09,2.35,-0.58,2.93
2019-04-10,2.31,-0.58,2.89
2019-04-11,2.35,-0.6,2.95
2019-04-12,2.4,-0.58,2.98
2019-04-15,2.4,-0.56,2.96
2019-04-16,2.41,-0.57,2.98
2019-04-17,2.4,-0.57,2.9699999999999998
2019-04-18,2.38,-0.58,2.96
2019-04-23,2.36,-0.58,2.94
2019-04-24,2.32,-0.58,2.9
2019-04-25,2.33,-0.6,2.93
2019-04-26,2.28,-0.6,2.88
2019-04-29,2.3,-0.59,2.8899999999999997
2019-04-30,2.27,-0.58,2.85
2019-05-02,2.35,-0.59,2.94
2019-05-03,2.33,-0.59,2.92
2019-05-06,2.31,-0.6,2.91
2019-05-07,2.28,-0.6,2.88
2019-05-08,2.3,-0.61,2.9099999999999997
2019-05-09,2.26,-0.63,2.8899999999999997
2019-05-10,2.26,-0.62,2.88
2019-05-13,2.18,-0.62,2.8000000000000003
2019-05-14,2.2,-0.63,2.83
2019-05-15,2.16,-0.66,2.8200000000000003
2019-05-16,2.2,-0.66,2.8600000000000003
2019-05-17,2.2,-0.66,2.8600000000000003
2019-05-20,2.21,-0.64,2.85
2019-05-21,2.26,-0.64,2.9
2019-05-22,2.23,-0.63,2.86
2019-05-23,2.12,-0.64,2.7600000000000002
2019-05-24,2.16,-0.64,2.8000000000000003
2019-05-28,2.12,-0.65,2.77
2019-05-29,2.09,-0.65,2.7399999999999998
2019-05-30,2.06,-0.65,2.71
2019-05-31,1.95,-0.68,2.63
2019-06-03,1.82,-0.67,2.49
2019-06-04,1.88,-0.66,2.54
2019-06-05,1.83,-0.66,2.49
2019-06-06,1.88,-0.69,2.57
2019-06-07,1.85,-0.66,2.5100000000000002
2019-06-11,1.93,-0.68,2.61
2019-06-12,1.88,-0.68,2.56
2019-06-13,1.83,-0.69,2.52
2019-06-14,1.84,-0.7,2.54
2019-06-17,1.86,-0.7,2.56
2019-06-18,1.86,-0.75,2.6100000000000003
2019-06-19,1.74,-0.75,2.49
2019-06-20,1.72,-0.75,2.4699999999999998
2019-06-21,1.77,-0.75,2.52
2019-06-24,1.72,-0.75,2.4699999999999998
2019-06-25,1.71,-0.74,2.45
2019-06-26,1.77,-0.74,2.51
2019-06-27,1.74,-0.73,2.4699999999999998
2019-06-28,1.75,-0.74,2.49
2019-07-01,1.78,-0.75,2.5300000000000002
2019-07-02,1.77,-0.77,2.54
2019-07-03,1.77,-0.78,2.55
2019-07-05,1.87,-0.76,2.63
2019-07-08,1.88,-0.75,2.63
2019-07-09,1.92,-0.74,2.66
2019-07-10,1.82,-0.73,2.55
2019-07-11,1.85,-0.74,2.59
2019-07-12,1.84,-0.73,2.5700000000000003
2019-07-15,1.83,-0.74,2.5700000000000003
2019-07-16,1.87,-0.74,2.6100000000000003
2019-07-17,1.83,-0.75,2.58
2019-07-18,1.77,-0.75,2.52
2019-07-19,1.8,-0.77,2.5700000000000003
2019-07-22,1.8,-0.78,2.58
2019-07-23,1.83,-0.78,2.6100000000000003
2019-07-24,1.83,-0.79,2.62
2019-07-25,1.86,-0.79,2.6500000000000004
2019-07-26,1.86,-0.76,2.62
2019-07-29,1.85,-0.77,2.62
2019-07-30,1.85,-0.76,2.6100000000000003
2019-07-31,1.89,-0.77,2.66
2019-08-01,1.73,-0.77,2.5
2019-08-02,1.72,-0.79,2.51
2019-08-05,1.59,-0.8,2.39
2019-08-06,1.6,-0.82,2.42
2019-08-07,1.59,-0.83,2.42
2019-08-08,1.62,-0.84,2.46
2019-08-09,1.63,-0.87,2.5
2019-08-12,1.58,-0.88,2.46
2019-08-13,1.66,-0.88,2.54
2019-08-14,1.58,-0.88,2.46
2019-08-15,1.48,-0.89,2.37
2019-08-16,1.48,-0.91,2.39
2019-08-19,1.53,-0.9,2.43
2019-08-20,1.5,-0.91,2.41
2019-08-21,1.56,-0.9,2.46
2019-08-22,1.61,-0.88,2.49
2019-08-23,1.51,-0.87,2.38
2019-08-26,1.54,-0.89,2.43
2019-08-27,1.53,-0.89,2.42
2019-08-28,1.5,-0.9,2.4
2019-08-29,1.53,-0.89,2.42
2019-08-30,1.5,-0.91,2.41
2019-09-03,1.47,-0.94,2.41
2019-09-04,1.43,-0.9,2.33
2019-09-05,1.55,-0.9,2.45
2019-09-06,1.53,-0.87,2.4
2019-09-09,1.58,-0.86,2.44
2019-09-10,1.67,-0.86,2.53
2019-09-11,1.68,-0.84,2.52
2019-09-12,1.72,-0.84,2.56
2019-09-13,1.79,-0.71,2.5
2019-09-16,1.74,-0.72,2.46
2019-09-17,1.72,-0.72,2.44
2019-09-18,1.77,-0.73,2.5
2019-09-19,1.74,-0.72,2.46
2019-09-20,1.69,-0.73,2.42
2019-09-23,1.68,-0.74,2.42
2019-09-24,1.6,-0.73,2.33
2019-09-25,1.68,-0.75,2.4299999999999997
2019-09-26,1.66,-0.76,2.42
2019-09-27,1.63,-0.76,2.3899999999999997
2019-09-30,1.63,-0.77,2.4
2019-10-01,1.56,-0.77,2.33
2019-10-02,1.48,-0.78,2.26
2019-10-04,1.4,-0.79,2.19
2019-10-07,1.46,-0.79,2.25
2019-10-08,1.42,-0.79,2.21
2019-10-09,1.47,-0.78,2.25
2019-10-10,1.53,-0.75,2.2800000000000002
2019-10-11,1.63,-0.72,2.3499999999999996
2019-10-15,1.61,-0.7,2.31
2019-10-16,1.58,-0.7,2.2800000000000002
2019-10-17,1.6,-0.67,2.27
2019-10-18,1.58,-0.67,2.25
2019-10-21,1.62,-0.66,2.2800000000000002
2019-10-22,1.6,-0.67,2.27
2019-10-23,1.58,-0.67,2.25
2019-10-24,1.58,-0.67,2.25
2019-10-25,1.63,-0.66,2.29
2019-10-28,1.64,-0.65,2.29
2019-10-29,1.64,-0.65,2.29
2019-10-30,1.61,-0.64,2.25
2019-10-31,1.52,-0.66,2.18
2019-11-01,1.56,-0.66,2.22
2019-11-04,1.6,-0.66,2.2600000000000002
2019-11-05,1.63,-0.65,2.28
2019-11-06,1.61,-0.64,2.25
2019-11-07,1.68,-0.63,2.31
2019-11-08,1.68,-0.62,2.3
2019-11-12,1.66,-0.62,2.28
2019-11-13,1.63,-0.62,2.25
2019-11-14,1.58,-0.64,2.22
2019-11-15,1.61,-0.64,2.25
2019-11-18,1.6,-0.63,2.23
2019-11-19,1.6,-0.63,2.23
2019-11-20,1.56,-0.65,2.21
2019-11-21,1.6,-0.64,2.24
2019-11-22,1.61,-0.64,2.25
2019-11-25,1.61,-0.64,2.25
2019-11-26,1.58,-0.64,2.22
2019-11-27,1.63,-0.64,2.27
2019-11-29,1.61,-0.64,2.25
2019-12-02,1.61,-0.61,2.22
2019-12-03,1.53,-0.62,2.15
2019-12-04,1.58,-0.64,2.22
2019-12-05,1.58,-0.62,2.2
2019-12-06,1.61,-0.63,2.24
2019-12-09,1.63,-0.64,2.27
2019-12-10,1.65,-0.64,2.29
2019-12-11,1.61,-0.65,2.2600000000000002
2019-12-12,1.66,-0.65,2.31
2019-12-13,1.61,-0.63,2.24
2019-12-16,1.65,-0.63,2.28
2019-12-17,1.63,-0.64,2.27
2019-12-18,1.63,-0.65,2.28
2019-12-19,1.62,-0.63,2.25
2019-12-20,1.63,-0.64,2.27
2019-12-23,1.64,-0.65,2.29
2019-12-27,1.59,-0.64,2.23
2019-12-30,1.58,-0.62,2.2
2020-01-02,1.58,-0.6,2.18
2020-01-03,1.53,-0.63,2.16
2020-01-06,1.54,-0.63,2.17
2020-01-07,1.54,-0.62,2.16
2020-01-08,1.58,-0.63,2.21
2020-01-09,1.58,-0.61,2.19
2020-01-10,1.56,-0.6,2.16
2020-01-13,1.58,-0.59,2.17
2020-01-14,1.58,-0.59,2.17
2020-01-15,1.56,-0.6,2.16
2020-01-16,1.58,-0.6,2.18
2020-01-17,1.58,-0.6,2.18
2020-01-21,1.53,-0.59,2.12
2020-01-22,1.53,-0.59,2.12
2020-01-23,1.51,-0.59,2.1
2020-01-24,1.49,-0.61,2.1
2020-01-27,1.44,-0.63,2.07
2020-01-28,1.45,-0.64,2.09
2020-01-29,1.42,-0.64,2.06
2020-01-30,1.41,-0.65,2.06
2020-01-31,1.33,-0.66,1.9900000000000002
2020-02-03,1.36,-0.68,2.04
2020-02-04,1.41,-0.66,2.07
2020-02-05,1.44,-0.65,2.09
2020-02-06,1.44,-0.64,2.08
2020-02-07,1.41,-0.64,2.05
2020-02-10,1.37,-0.65,2.02
2020-02-11,1.41,-0.64,2.05
2020-02-12,1.44,-0.64,2.08
2020-02-13,1.44,-0.65,2.09
2020-02-14,1.42,-0.65,2.07
2020-02-18,1.41,-0.65,2.06
2020-02-19,1.42,-0.65,2.07
2020-02-20,1.39,-0.64,2.03
2020-02-21,1.34,-0.64,1.98
2020-02-24,1.26,-0.68,1.94
2020-02-25,1.2,-0.69,1.89
2020-02-26,1.16,-0.71,1.8699999999999999
2020-02-27,1.11,-0.72,1.83
2020-02-28,0.86,-0.78,1.6400000000000001
2020-03-02,0.84,-0.81,1.65
2020-03-03,0.71,-0.79,1.5
2020-03-04,0.67,-0.82,1.49
2020-03-05,0.59,-0.83,1.42
2020-03-06,0.49,-0.9,1.3900000000000001
2020-03-09,0.38,-0.95,1.33
2020-03-10,0.5,-0.93,1.4300000000000002
2020-03-11,0.5,-0.96,1.46
2020-03-12,0.5,-1.02,1.52
2020-03-13,0.49,-0.95,1.44
2020-03-16,0.36,-0.91,1.27
2020-03-17,0.47,-0.88,1.35
2020-03-18,0.54,-0.79,1.33
2020-03-19,0.44,-0.74,1.18
2020-03-20,0.37,-0.65,1.02
2020-03-23,0.28,-0.71,0.99
2020-03-24,0.38,-0.68,1.06
2020-03-25,0.34,-0.62,0.96
2020-03-26,0.3,-0.62,0.9199999999999999
2020-03-27,0.25,-0.7,0.95
2020-03-30,0.23,-0.74,0.97
2020-03-31,0.23,-0.71,0.94
2020-04-01,0.23,-0.7,0.9299999999999999
2020-04-02,0.23,-0.67,0.9
2020-04-03,0.23,-0.67,0.9
2020-04-06,0.27,-0.67,0.9400000000000001
2020-04-07,0.28,-0.66,0.9400000000000001
2020-04-08,0.27,-0.64,0.91
2020-04-09,0.23,-0.63,0.86
2020-04-14,0.23,-0.65,0.88
2020-04-15,0.2,-0.7,0.8999999999999999
2020-04-16,0.2,-0.69,0.8899999999999999
2020-04-17,0.2,-0.7,0.8999999999999999
2020-04-20,0.2,-0.72,0.9199999999999999
2020-04-21,0.2,-0.68,0.8800000000000001
2020-04-22,0.22,-0.69,0.9099999999999999
2020-04-23,0.22,-0.7,0.9199999999999999
2020-04-24,0.22,-0.65,0.87
2020-04-27,0.24,-0.71,0.95
2020-04-28,0.2,-0.68,0.8800000000000001
2020-04-29,0.2,-0.71,0.9099999999999999
2020-04-30,0.2,-0.73,0.9299999999999999
2020-05-04,0.19,-0.78,0.97
2020-05-05,0.19,-0.78,0.97
2020-05-06,0.17,-0.78,0.9500000000000001
2020-05-07,0.13,-0.75,0.88
2020-05-08,0.16,-0.79,0.9500000000000001
2020-05-11,0.17,-0.77,0.9400000000000001
2020-05-12,0.17,-0.74,0.91
2020-05-13,0.16,-0.75,0.91
2020-05-14,0.16,-0.76,0.92
2020-05-15,0.16,-0.76,0.92
2020-05-18,0.18,-0.77,0.95
2020-05-19,0.17,-0.7,0.87
2020-05-20,0.16,-0.68,0.8400000000000001
2020-05-21,0.17,-0.69,0.86
2020-05-22,0.17,-0.7,0.87
2020-05-26,0.18,-0.65,0.8300000000000001
2020-05-27,0.19,-0.67,0.8600000000000001
2020-05-28,0.17,-0.65,0.8200000000000001
2020-05-29,0.16,-0.64,0.8
2020-06-02,0.17,-0.67,0.8400000000000001
2020-06-03,0.19,-0.65,0.8400000000000001
2020-06-04,0.19,-0.64,0.8300000000000001
2020-06-05,0.22,-0.62,0.84
2020-06-08,0.22,-0.61,0.83
2020-06-09,0.2,-0.63,0.8300000000000001
2020-06-10,0.17,-0.62,0.79
2020-06-11,0.19,-0.65,0.8400000000000001
2020-06-12,0.19,-0.66,0.8500000000000001
2020-06-15,0.19,-0.68,0.8700000000000001
2020-06-16,0.21,-0.66,0.87
2020-06-17,0.19,-0.66,0.8500000000000001
2020-06-18,0.19,-0.66,0.8500000000000001
2020-06-19,0.19,-0.67,0.8600000000000001
2020-06-22,0.19,-0.69,0.8799999999999999
2020-06-23,0.18,-0.68,0.8600000000000001
2020-06-24,0.19,-0.67,0.8600000000000001
2020-06-25,0.17,-0.69,0.86
2020-06-26,0.17,-0.71,0.88
2020-06-29,0.16,-0.71,0.87
2020-06-30,0.16,-0.7,0.86
2020-07-01,0.17,-0.7,0.87
2020-07-02,0.16,-0.67,0.8300000000000001
2020-07-06,0.16,-0.7,0.86
2020-07-07,0.16,-0.69,0.85
2020-07-08,0.16,-0.69,0.85
2020-07-09,0.16,-0.68,0.8400000000000001
2020-07-10,0.16,-0.7,0.86
2020-07-13,0.16,-0.69,0.85
2020-07-14,0.14,-0.66,0.8
2020-07-15,0.16,-0.67,0.8300000000000001
2020-07-16,0.16,-0.67,0.8300000000000001
2020-07-17,0.14,-0.69,0.83
2020-07-20,0.16,-0.67,0.8300000000000001
2020-07-21,0.14,-0.67,0.81
2020-07-22,0.14,-0.69,0.83
2020-07-23,0.16,-0.69,0.85
2020-07-24,0.14,-0.67,0.81
2020-07-27,0.15,-0.66,0.81
2020-07-28,0.14,-0.68,0.8200000000000001
2020-07-29,0.12,-0.7,0.82
2020-07-30,0.11,-0.71,0.82
2020-07-31,0.11,-0.72,0.83
2020-08-03,0.11,-0.71,0.82
2020-08-04,0.11,-0.72,0.83
2020-08-05,0.11,-0.71,0.82
2020-08-06,0.11,-0.7,0.8099999999999999
2020-08-07,0.13,-0.7,0.83
2020-08-10,0.14,-0.69,0.83
2020-08-11,0.16,-0.7,0.86
2020-08-12,0.16,-0.68,0.8400000000000001
2020-08-13,0.16,-0.67,0.8300000000000001
2020-08-14,0.14,-0.65,0.79
2020-08-17,0.14,-0.66,0.8
2020-08-18,0.14,-0.67,0.81
2020-08-19,0.14,-0.67,0.81
2020-08-20,0.13,-0.68,0.81
2020-08-21,0.16,-0.69,0.85
2020-08-24,0.14,-0.68,0.8200000000000001
2020-08-25,0.15,-0.67,0.8200000000000001
2020-08-26,0.16,-0.65,0.81
2020-08-27,0.16,-0.67,0.8300000000000001
2020-08-28,0.14,-0.66,0.8
2020-08-31,0.14,-0.66,0.8
2020-09-01,0.13,-0.66,0.79
2020-09-02,0.14,-0.69,0.83
2020-09-03,0.13,-0.7,0.83
2020-09-04,0.14,-0.71,0.85
2020-09-08,0.14,-0.68,0.8200000000000001
2020-09-09,0.14,-0.72,0.86
2020-09-10,0.14,-0.69,0.83
2020-09-11,0.13,-0.67,0.8
2020-09-14,0.14,-0.7,0.84
2020-09-15,0.14,-0.7,0.84
2020-09-16,0.14,-0.7,0.84
2020-09-17,0.13,-0.69,0.82
2020-09-18,0.14,-0.71,0.85
2020-09-21,0.14,-0.71,0.85
2020-09-22,0.13,-0.73,0.86
2020-09-23,0.14,-0.72,0.86
2020-09-24,0.14,-0.72,0.86
2020-09-25,0.12,-0.71,0.83
2020-09-28,0.14,-0.71,0.85
2020-09-29,0.11,-0.72,0.83
2020-09-30,0.13,-0.72,0.85
2020-10-01,0.14,-0.7,0.84
2020-10-02,0.13,-0.72,0.85
2020-10-05,0.14,-0.72,0.86
2020-10-06,0.14,-0.71,0.85
2020-10-07,0.16,-0.7,0.86
2020-10-08,0.13,-0.71,0.84
2020-10-09,0.16,-0.72,0.88
2020-10-13,0.16,-0.74,0.9
2020-10-14,0.14,-0.75,0.89
2020-10-15,0.14,-0.77,0.91
2020-10-16,0.14,-0.78,0.92
2020-10-19,0.16,-0.78,0.9400000000000001
2020-10-20,0.14,-0.79,0.93
2020-10-21,0.14,-0.78,0.92
2020-10-22,0.16,-0.78,0.9400000000000001
2020-10-23,0.18,-0.77,0.95
2020-10-26,0.16,-0.77,0.93
2020-10-27,0.16,-0.77,0.93
2020-10-28,0.16,-0.79,0.9500000000000001
2020-10-29,0.16,-0.8,0.9600000000000001
2020-10-30,0.14,-0.8,0.9400000000000001
2020-11-02,0.16,-0.8,0.9600000000000001
2020-11-03,0.17,-0.81,0.9800000000000001
2020-11-04,0.14,-0.81,0.9500000000000001
2020-11-05,0.14,-0.8,0.9400000000000001
2020-11-06,0.16,-0.79,0.9500000000000001
2020-11-09,0.17,-0.8,0.9700000000000001
2020-11-10,0.19,-0.73,0.9199999999999999
2020-11-12,0.17,-0.72,0.89
2020-11-13,0.17,-0.73,0.9
2020-11-16,0.19,-0.74,0.9299999999999999
2020-11-17,0.18,-0.73,0.9099999999999999
2020-11-18,0.16,-0.74,0.9
2020-11-19,0.18,-0.74,0.9199999999999999
2020-11-20,0.16,-0.75,0.91
2020-11-23,0.16,-0.76,0.92
2020-11-24,0.16,-0.76,0.92
2020-11-25,0.17,-0.76,0.93
2020-11-27,0.16,-0.77,0.93
2020-11-30,0.16,-0.76,0.92
2020-12-01,0.17,-0.74,0.91
2020-12-02,0.16,-0.72,0.88
2020-12-03,0.16,-0.73,0.89
2020-12-04,0.16,-0.74,0.9
2020-12-07,0.14,-0.76,0.9
2020-12-08,0.14,-0.77,0.91
2020-12-09,0.16,-0.78,0.9400000000000001
2020-12-10,0.14,-0.79,0.93
2020-12-11,0.11,-0.79,0.9
2020-12-14,0.13,-0.78,0.91
2020-12-15,0.11,-0.77,0.88
2020-12-16,0.13,-0.76,0.89
2020-12-17,0.13,-0.74,0.87
2020-12-18,0.13,-0.73,0.86
2020-12-21,0.13,-0.75,0.88
2020-12-22,0.13,-0.75,0.88
2020-12-23,0.13,-0.75,0.88
2020-12-28,0.13,-0.71,0.84
2020-12-29,0.12,-0.72,0.84
2020-12-30,0.12,-0.71,0.83
2021-01-04,0.11,-0.73,0.84
2021-01-05,0.13,-0.73,0.86
2021-01-06,0.14,-0.71,0.85
2021-01-07,0.14,-0.71,0.85
2021-01-08,0.14,-0.71,0.85
2021-01-11,0.14,-0.71,0.85
2021-01-12,0.14,-0.7,0.84
2021-01-13,0.14,-0.7,0.84
2021-01-14,0.16,-0.72,0.88
2021-01-15,0.13,-0.73,0.86
2021-01-19,0.14,-0.71,0.85
2021-01-20,0.13,-0.71,0.84
2021-01-21,0.13,-0.71,0.84
2021-01-22,0.13,-0.71,0.84
2021-01-25,0.13,-0.73,0.86
2021-01-26,0.11,-0.73,0.84
2021-01-27,0.12,-0.73,0.85
2021-01-28,0.12,-0.75,0.87
2021-01-29,0.11,-0.74,0.85
2021-02-01,0.11,-0.73,0.84
2021-02-02,0.11,-0.73,0.84
2021-02-03,0.11,-0.72,0.83
2021-02-04,0.11,-0.72,0.83
2021-02-05,0.09,-0.72,0.8099999999999999
2021-02-08,0.11,-0.72,0.83
2021-02-09,0.11,-0.72,0.83
2021-02-10,0.11,-0.72,0.83
2021-02-11,0.11,-0.73,0.84
2021-02-12,0.11,-0.72,0.83
2021-02-16,0.13,-0.7,0.83
2021-02-17,0.11,-0.7,0.8099999999999999
2021-02-18,0.11,-0.7,0.8099999999999999
2021-02-19,0.11,-0.69,0.7999999999999999
2021-02-22,0.11,-0.69,0.7999999999999999
2021-02-23,0.11,-0.69,0.7999999999999999
2021-02-24,0.12,-0.69,0.8099999999999999
2021-02-25,0.17,-0.68,0.8500000000000001
2021-02-26,0.14,-0.66,0.8
2021-03-01,0.13,-0.68,0.81
2021-03-02,0.13,-0.69,0.82
2021-03-03,0.14,-0.7,0.84
2021-03-04,0.14,-0.69,0.83
2021-03-05,0.14,-0.69,0.83
2021-03-08,0.17,-0.69,0.86
2021-03-09,0.17,-0.67,0.8400000000000001
2021-03-10,0.16,-0.69,0.85
2021-03-11,0.14,-0.68,0.8200000000000001
2021-03-12,0.14,-0.7,0.84
2021-03-15,0.14,-0.7,0.84
2021-03-16,0.15,-0.7,0.85
2021-03-17,0.13,-0.69,0.82
2021-03-18,0.16,-0.68,0.8400000000000001
2021-03-19,0.16,-0.7,0.86
2021-03-22,0.15,-0.71,0.86
2021-03-23,0.15,-0.71,0.86
2021-03-24,0.14,-0.72,0.86
2021-03-25,0.14,-0.72,0.86
2021-03-26,0.14,-0.72,0.86
2021-03-29,0.14,-0.72,0.86
2021-03-30,0.16,-0.7,0.86
2021-03-31,0.16,-0.69,0.85
2021-04-01,0.17,-0.7,0.87
2021-04-06,0.16,-0.7,0.86
2021-04-07,0.16,-0.71,0.87
2021-04-08,0.14,-0.72,0.86
2021-04-09,0.16,-0.71,0.87
2021-04-12,0.18,-0.71,0.8899999999999999
2021-04-13,0.16,-0.71,0.87
2021-04-14,0.16,-0.71,0.87
2021-04-15,0.16,-0.69,0.85
2021-04-16,0.16,-0.7,0.86
2021-04-19,0.16,-0.7,0.86
2021-04-20,0.15,-0.68,0.8300000000000001
2021-04-21,0.15,-0.7,0.85
2021-04-22,0.16,-0.7,0.86
2021-04-23,0.16,-0.7,0.86
2021-04-26,0.18,-0.7,0.8799999999999999
2021-04-27,0.17,-0.7,0.87
2021-04-28,0.17,-0.68,0.8500000000000001
2021-04-29,0.16,-0.69,0.85
2021-04-30,0.16,-0.69,0.85
2021-05-03,0.16,-0.68,0.8400000000000001
2021-05-04,0.16,-0.69,0.85
2021-05-05,0.16,-0.7,0.86
2021-05-06,0.16,-0.7,0.86
2021-05-07,0.14,-0.69,0.83
2021-05-10,0.16,-0.69,0.85
2021-05-11,0.16,-0.68,0.8400000000000001
2021-05-12,0.16,-0.67,0.8300000000000001
2021-05-13,0.16,-0.66,0.8200000000000001
2021-05-14,0.16,-0.66,0.8200000000000001
2021-05-17,0.16,-0.66,0.8200000000000001
2021-05-18,0.16,-0.66,0.8200000000000001
2021-05-19,0.16,-0.65,0.81
2021-05-20,0.15,-0.65,0.8
2021-05-21,0.17,-0.66,0.8300000000000001
